	Unknown	InNeurons	Oligodendrocytes	Endothelial	Microglia	Astrocytes	OPC	ExNeurons
141667199	0.0016263673	0.32004473	0.033023037	0.047298316	0.010637741	0.02408679	0.0038800978	0.55940294
141667183	0.00216976	0.30206445	0.082177654	0.04937898	0.013017137	0.034221552	0.0053211153	0.5116493
141667263	0.0016223573	0.2819678	0.034281217	0.038969	0.009820084	0.024665596	0.0038232955	0.6048507
141667179	0.0020425406	0.25055942	0.07370881	0.042146057	0.011738888	0.03716905	0.005067346	0.5775679
141667227	0.0026241273	0.27413774	0.14150637	0.053845618	0.018517524	0.047641028	0.00713558	0.454592
141667195	0.0021345057	0.2786704	0.08362275	0.047202826	0.013235084	0.032449502	0.005565837	0.5371191
141667133	0.0018173434	0.28135416	0.0771459	0.043334696	0.012848905	0.033408437	0.004858324	0.54523224
141667117	0.001987208	0.27812576	0.10530752	0.04916184	0.012882162	0.0317596	0.0047618183	0.5160141
141667213	0.0021516462	0.29857585	0.094635166	0.04915901	0.013473189	0.033488605	0.005259182	0.50325733
141667197	0.0018446954	0.29532254	0.069102906	0.047486335	0.010989667	0.029101849	0.0045017744	0.54165024
141667255	0.001992312	0.27357876	0.062036097	0.047602266	0.012578122	0.04711781	0.00482408	0.55027056
141667145	0.0014603984	0.30876315	0.04421079	0.03425205	0.011214093	0.033294093	0.003890857	0.56291455
141667129	0.001454882	0.3106055	0.049308836	0.041909207	0.0096235005	0.027657218	0.003687925	0.55575293
141667209	0.001400378	0.26344928	0.0294128	0.03695133	0.009023184	0.023956174	0.004044935	0.63176197
141667193	0.0012910767	0.2598317	0.03246979	0.034263086	0.008787953	0.022274919	0.0036965155	0.63738495
141667131	0.0014120432	0.26476508	0.028294316	0.03515702	0.009692334	0.027017837	0.00340541	0.630256
141667083	0.0013592661	0.2543265	0.03149016	0.034708783	0.008348341	0.024809876	0.003061695	0.64189535
139409907	0.0025363576	0.2598858	0.09798179	0.04669538	0.014976673	0.053013545	0.006851698	0.5180588
139409811	0.0026460171	0.30161467	0.08695703	0.05483288	0.015013747	0.046426076	0.006640949	0.4858686
139409749	0.0023422278	0.2944963	0.09419217	0.05036673	0.01384911	0.033174664	0.0067288224	0.50485
139409795	0.0024485525	0.26126498	0.048487086	0.05000074	0.0163655	0.036898006	0.006521078	0.5780141
139409779	0.0022455307	0.27239877	0.062408984	0.043829754	0.014707193	0.028697133	0.0060459175	0.5696667
139409767	0.0023610184	0.2605997	0.05654793	0.049650088	0.012809612	0.052114632	0.0059099295	0.56000715
139409799	0.0023022671	0.30841914	0.09343296	0.052961078	0.013464886	0.041176423	0.006085998	0.48215726
139409847	0.004295334	0.26233685	0.17772155	0.065505356	0.027937898	0.05089314	0.009352245	0.4019576
139409911	0.001727756	0.260451	0.031566974	0.038472254	0.010677661	0.03200902	0.004027005	0.62106836
141667125	0.0014439336	0.25822333	0.028362013	0.03602212	0.009930856	0.02383598	0.003995	0.63818675
139409801	0.0018210063	0.2903531	0.056350324	0.04277284	0.01146539	0.034496296	0.0053038155	0.55743724
141667189	0.0020828869	0.25119337	0.08075204	0.046635747	0.0120159695	0.04319625	0.00527655	0.5588472
141667157	0.0024894553	0.2678843	0.12999947	0.05317447	0.0164582	0.049767744	0.006894034	0.47333232
141667253	0.0017394312	0.27406093	0.054949194	0.038406894	0.011378486	0.03798654	0.0049035065	0.5765751
141667237	0.0016484935	0.25267097	0.043745574	0.03595305	0.009621371	0.031571414	0.0045628157	0.6202263
141667221	0.0018028949	0.28398302	0.045216788	0.041109502	0.011682476	0.03491175	0.0048526563	0.5764409
139409921	0.0018192894	0.27822864	0.051846012	0.03832787	0.012810449	0.031134717	0.0047737653	0.5810593
139409855	0.002208756	0.2828588	0.08371875	0.04929099	0.0135961585	0.04306585	0.0061505623	0.51911014
139409839	0.001981478	0.28436944	0.049718942	0.042452663	0.014973938	0.033265043	0.0059387707	0.56729966
139409887	0.0030099654	0.2642173	0.087766476	0.051982712	0.019957457	0.0377136	0.007916155	0.5274363
139409793	0.0018509229	0.27683714	0.041513283	0.04193367	0.011991199	0.05675684	0.0050680297	0.56404895
139409809	0.0026594808	0.2763267	0.113505326	0.053196106	0.015488461	0.058950942	0.0069090966	0.47296396
139409823	0.002335412	0.26812398	0.09945336	0.0468047	0.015274279	0.052787315	0.006564629	0.5086563
139409807	0.0053208186	0.33802435	0.23527332	0.08904809	0.02296607	0.090642296	0.008371654	0.21035337
139409775	0.0025751244	0.27253488	0.05547157	0.044258848	0.017247863	0.043618824	0.007201753	0.5570912
139409743	0.005156378	0.34513035	0.18853717	0.07723535	0.021413973	0.14664753	0.008418488	0.20746072
139409917	0.0030998706	0.44344404	0.05129315	0.049871568	0.01609263	0.124926396	0.0071302005	0.30414215
139409885	0.0057829753	0.32647678	0.22563998	0.07975507	0.026162295	0.14399485	0.008646853	0.18354125
127687105	0.0026681516	0.31154516	0.085763924	0.044507634	0.018277336	0.05582683	0.007504268	0.47390667
127687089	0.0026800642	0.26181087	0.08008327	0.049824122	0.016193204	0.05558473	0.007278455	0.5265452
127686947	0.0017538769	0.2569243	0.043196436	0.036836296	0.013069711	0.027450338	0.0051407833	0.61562824
127686995	0.0013922937	0.26738957	0.038290676	0.03492022	0.010042596	0.02083431	0.0042652786	0.622865
127687027	0.003307568	0.25481793	0.164183	0.051376075	0.021192126	0.05516562	0.00947211	0.44048563
127686991	0.002732535	0.2800699	0.08539209	0.04653569	0.015635716	0.06766043	0.0067281	0.49524555
141667093	0.0023178183	0.25664583	0.06943457	0.042493463	0.016554367	0.027448677	0.006749947	0.5783554
127687055	0.0023939277	0.28517392	0.056088727	0.049951453	0.015611462	0.028381323	0.006645914	0.55575323
127687039	0.002254264	0.25637242	0.070065826	0.044721257	0.013522538	0.0419919	0.006093944	0.5649779
127687071	0.0021286353	0.2768663	0.077561595	0.045207396	0.015272688	0.026928471	0.0059456252	0.5500893
127687119	0.0014956895	0.27520755	0.03319729	0.03185415	0.011594561	0.025662122	0.0043833214	0.61660534
127687103	0.0009272373	0.27992374	0.013230643	0.025604183	0.007566396	0.021880822	0.0029739058	0.64789313
127687041	0.003648442	0.27973852	0.08384037	0.058476213	0.019641183	0.08534727	0.009055817	0.4602522
127687025	0.0017993302	0.28080976	0.038822353	0.03977851	0.010485313	0.053579237	0.005316885	0.56940866
127686957	0.0032212231	0.28898072	0.08417047	0.052616727	0.01749435	0.07792448	0.008480872	0.4671112
127687005	0.0016857157	0.26730707	0.035588264	0.03738646	0.010473174	0.030299202	0.004580977	0.61267906
127687085	0.0016039438	0.28649628	0.04791588	0.037444975	0.010207916	0.026907966	0.0043867347	0.58503634
127687037	0.0018922013	0.2623743	0.063031025	0.038934346	0.014467124	0.026647888	0.0052537103	0.5873994
127687021	0.0017371294	0.2591997	0.06283349	0.038684685	0.012559727	0.020639146	0.005039114	0.59930706
127687097	0.002874913	0.27749708	0.09497768	0.050776314	0.017093968	0.06391477	0.0080666905	0.48479858
141667077	0.0025748818	0.27988574	0.09063393	0.04683761	0.015293417	0.057377458	0.00724194	0.5001551
127686955	0.003582647	0.2477151	0.13335073	0.054386586	0.023530781	0.05264684	0.009248163	0.47553912
127687113	0.0026876393	0.26236242	0.09998327	0.05253694	0.016135715	0.045669112	0.007279884	0.51334506
127687067	0.0029441155	0.26316294	0.09185184	0.051909108	0.016016575	0.06486204	0.0076388423	0.5016146
127687051	0.0015869361	0.28633925	0.031003473	0.04030708	0.008286865	0.051197514	0.0043890276	0.5768899
127686937	0.0020697247	0.26133153	0.060444016	0.04248172	0.014050088	0.032471087	0.0063204486	0.58083135
127686969	0.0019349204	0.27511182	0.04085158	0.039186757	0.01144693	0.036838204	0.0055917143	0.5890381
127687049	0.002274638	0.27631226	0.05788188	0.04426192	0.012933806	0.04203291	0.0064380844	0.5578645
127687117	0.0031011098	0.30071238	0.07811046	0.05236316	0.019620813	0.059876908	0.008366128	0.477849
127687101	0.0025240441	0.30161247	0.052077282	0.045214344	0.014056654	0.06987035	0.0072302558	0.50741464
156434461	0.0054070465	0.34792408	0.3767804	0.0785225	0.027745714	0.1309185	0.009075348	0.023626415
156434429	0.0045333705	0.40183425	0.15675355	0.08465082	0.023632774	0.11293956	0.0075679864	0.20808762
156434555	0.0040156473	0.41929594	0.13435559	0.08257687	0.024815222	0.11053247	0.0072776577	0.21713059
156434505	0.0028722084	0.5446945	0.08466057	0.07888028	0.01665371	0.06320631	0.006283371	0.20274903
156434489	0.0036513277	0.52586395	0.09604135	0.07402895	0.020324266	0.064047605	0.0062959343	0.2097466
156434473	0.003530655	0.5292289	0.083347715	0.072099194	0.019304685	0.0778389	0.006253771	0.20839615
156434457	0.0053162607	0.44547534	0.17973626	0.09083235	0.035682645	0.073511906	0.008403219	0.16104202
156434523	0.0035965852	0.5223874	0.08591596	0.08570605	0.018340496	0.075396426	0.007047722	0.20160939
156434475	0.004527616	0.49366507	0.09965717	0.060927954	0.023576334	0.075316645	0.0073430613	0.23498619
156434459	0.003637351	0.5226935	0.0924288	0.073423125	0.018049521	0.07392597	0.0067103175	0.20913143
156434443	0.0037272393	0.5214339	0.11910818	0.07436543	0.019183317	0.066628	0.0060559623	0.18949796
156434411	0.004181934	0.5123841	0.082240276	0.0859823	0.023373881	0.081380196	0.0077778194	0.20267946
156434585	0.0039508874	0.52125806	0.087531246	0.070893504	0.02281761	0.080371015	0.0070650596	0.20611258
149052712	0.0038374842	0.5055841	0.11556387	0.074745394	0.018451544	0.06596208	0.005914803	0.20994073
147712556	0.005380359	0.4563379	0.087747745	0.14157973	0.028898513	0.10141315	0.012409292	0.16623329
149052744	0.0036009352	0.5214116	0.074347116	0.09165213	0.018296905	0.08589247	0.0073658302	0.19743304
147712652	0.0033442571	0.5232358	0.085027374	0.08450083	0.018705478	0.10047432	0.0071453005	0.17756666
147712668	0.0033687141	0.5518436	0.07734737	0.07278574	0.017372804	0.06769759	0.005912911	0.20367135
147712700	0.0032938148	0.5336316	0.07782007	0.07432579	0.018943684	0.08620802	0.0069992226	0.19877775
147712592	0.0043959697	0.5165911	0.06171814	0.08879549	0.018322075	0.13002165	0.009106083	0.17104948
147712718	0.004151445	0.48021054	0.08844025	0.08492941	0.020154377	0.13135475	0.009126573	0.18163264
147712654	0.0035751946	0.52266115	0.09018376	0.08183056	0.018605825	0.100950934	0.00734234	0.17485027
147712608	0.0025163756	0.5551387	0.06358245	0.07756419	0.016027274	0.08391482	0.005220847	0.19603537
147712576	0.0034824118	0.52453023	0.06827644	0.074469045	0.016547902	0.10750661	0.00752792	0.19765943
147712734	0.0035114728	0.53833604	0.08222721	0.06785562	0.016943416	0.079577416	0.006195284	0.20535362
147712638	0.0034552335	0.52743477	0.08703061	0.07434087	0.018599719	0.09101799	0.007299798	0.190821
147712688	0.0040647364	0.5188766	0.110582866	0.06158818	0.020409608	0.077119954	0.006686648	0.20067143
147712656	0.004019381	0.5013029	0.13102609	0.0693875	0.02214128	0.06897349	0.0067184283	0.196431
147712672	0.0037472362	0.53024983	0.09541226	0.06787028	0.020259498	0.07102254	0.006748937	0.20468937
147712590	0.0038215227	0.5305225	0.07315165	0.07896481	0.018004475	0.08473467	0.007555147	0.20324527
147712606	0.0044700517	0.50092703	0.097171806	0.09076343	0.022940869	0.069542095	0.0073837303	0.20680094
147712574	0.003965719	0.5121159	0.09984369	0.078287765	0.019840332	0.06971835	0.0070865653	0.20914173
147712732	0.0033251606	0.5461044	0.08080104	0.06876349	0.017416943	0.07887956	0.005884562	0.1988249
149052680	0.0036504783	0.29210433	0.105775334	0.049292017	0.021893114	0.07578281	0.009559003	0.44194293
147712602	0.007484071	0.345922	0.13878484	0.092162214	0.038250964	0.1932471	0.0107697	0.17337911
147712586	0.0024614793	0.31995082	0.10031372	0.053294774	0.015448409	0.031004662	0.0066938214	0.47083226
147712554	0.0038741326	0.3014537	0.15215053	0.054674137	0.027502507	0.05086003	0.010326668	0.39915824
149052854	0.0021663972	0.26812676	0.065729015	0.045822483	0.013502374	0.054484397	0.0056933407	0.54447514
149052758	0.0015521698	0.32548583	0.03195068	0.04313441	0.008223663	0.03077913	0.003672504	0.5552016
149052726	0.0052486155	0.36722103	0.20540856	0.0913074	0.029181888	0.10252682	0.008577044	0.19052862
141667121	0.0027329281	0.28698248	0.15536389	0.053420946	0.016757399	0.035147425	0.006183304	0.44341168
141667245	0.0012992584	0.2932841	0.051825505	0.03891905	0.0086079715	0.01923245	0.0034848822	0.5833468
141667119	0.0022797633	0.28868496	0.056158487	0.04862605	0.014442827	0.039751574	0.0061644907	0.5438919
141667261	0.0025628263	0.2879691	0.053017914	0.048302576	0.015358794	0.03219134	0.006482778	0.55411464
141667151	0.002503622	0.3029935	0.102821894	0.050598186	0.014593302	0.041017774	0.0057341545	0.47973755
141667247	0.0015276183	0.26328573	0.029245013	0.035952866	0.010248841	0.022350356	0.0039522327	0.63343734
141667211	0.0017880659	0.27803507	0.048194513	0.039263684	0.011621159	0.025208533	0.004811826	0.59107715
141667113	0.0014248382	0.27461132	0.050886955	0.03670834	0.009521627	0.021127446	0.0041244305	0.601595
141667241	0.0016363204	0.25977153	0.07895791	0.04225121	0.009573056	0.037692674	0.0045454125	0.56557196
141667143	0.0028051792	0.27818945	0.05958553	0.04483198	0.016941898	0.10021595	0.00611568	0.4913143
139409751	0.0017584175	0.28064847	0.07008923	0.042617936	0.010919134	0.029241199	0.0048818844	0.55984366
139409925	0.0010992339	0.2769892	0.02251215	0.031166798	0.008382454	0.026990423	0.0029540146	0.6299058
139409831	0.0012741936	0.30648842	0.0331509	0.03606891	0.008889856	0.02077155	0.003706741	0.5896494
139409815	0.0014075256	0.28416547	0.033485767	0.03299718	0.009424597	0.031983417	0.0039652064	0.60257083
139409879	0.0012866241	0.2929404	0.047649156	0.03578874	0.008308286	0.023664616	0.0038207576	0.5865414
139409863	0.0015797733	0.3039393	0.052470993	0.03968687	0.010242783	0.021805823	0.0044209776	0.5658534
139409785	0.0024029205	0.27250364	0.042767	0.04704285	0.016541751	0.04004241	0.006694636	0.5720048
139409747	0.0033357125	0.290491	0.077170126	0.070414476	0.017239207	0.051252205	0.01044127	0.47965595
139409857	0.0021168797	0.28095496	0.035999242	0.041121278	0.013058178	0.0450684	0.0057806955	0.5759004
139409901	0.003975168	0.36764303	0.13244538	0.068066	0.017794872	0.13543586	0.0076307566	0.26700887
127686941	0.0020486638	0.27632025	0.07814633	0.041375544	0.014261302	0.032099184	0.0066397525	0.549109
127686989	0.0019331869	0.26681075	0.029869616	0.037151787	0.014171474	0.029176526	0.0055512358	0.61533546
127687003	0.00310306	0.23695028	0.12691137	0.04971699	0.017509773	0.06265449	0.008489522	0.49466455
127687083	0.0025117884	0.2527209	0.111652344	0.046992008	0.015057735	0.049589608	0.0065358155	0.5149398
127687019	0.002955084	0.26655316	0.10693428	0.05255233	0.017666826	0.052538577	0.007539298	0.49326047
156434445	0.0060372413	0.34083572	0.25301084	0.08771063	0.026922487	0.12960483	0.008853492	0.14702477
156434413	0.0068101804	0.27141586	0.4360896	0.10065091	0.035550714	0.11938951	0.010902568	0.019190619
156434587	0.0060104164	0.3062569	0.40265027	0.09065666	0.033204306	0.12953384	0.009904665	0.021782964
156434571	0.005563477	0.3382182	0.26925614	0.09379434	0.026668638	0.08978102	0.008054591	0.1686636
156434569	0.003759594	0.49771807	0.12717424	0.08604551	0.0237836	0.077864915	0.0069875433	0.17666656
156434553	0.0036771006	0.52542156	0.08263022	0.07615923	0.018467203	0.08181509	0.006166248	0.2056634
156434537	0.0036335282	0.5266015	0.09631634	0.06789967	0.01968483	0.07592127	0.0062543633	0.2036885
156434521	0.0039115404	0.5094527	0.11191636	0.0769364	0.02442836	0.072297655	0.006510632	0.19454634
156434539	0.0037208293	0.5221024	0.10594195	0.07486982	0.018497936	0.07362568	0.006243616	0.19499779
156434507	0.0042039636	0.5074938	0.113832586	0.07054185	0.019752262	0.07409594	0.0065512415	0.20352842
156434491	0.0047195884	0.49573317	0.11881276	0.0745312	0.029020099	0.075346656	0.007504729	0.19433181
156434427	0.0042559025	0.5113924	0.08965237	0.093601726	0.020625072	0.089286245	0.007858728	0.18332756
149052696	0.0035535402	0.52720445	0.09408777	0.079106465	0.016727401	0.075857826	0.0058090407	0.19765349
149052776	0.0034125093	0.52783066	0.076885335	0.079693794	0.017555276	0.074363075	0.006191828	0.21406746
149052760	0.0034160696	0.5318084	0.09613354	0.073978156	0.017279262	0.06611148	0.0060107023	0.20526235
149052728	0.0034715605	0.518282	0.11211124	0.07334551	0.01765976	0.07340906	0.0058492534	0.19587164
147712620	0.0036808401	0.5261437	0.090296686	0.0719708	0.020185484	0.07936281	0.0064944527	0.20186524
147712588	0.0037075921	0.54332715	0.09890157	0.06433886	0.019204007	0.077452935	0.0061565726	0.18691134
147712604	0.0042222757	0.5099612	0.09144572	0.07870378	0.021451173	0.077760704	0.007455621	0.20899947
147712572	0.003972707	0.53473777	0.084118426	0.071792245	0.02056389	0.07173662	0.0073104785	0.20576794
147712684	0.0037426744	0.53124344	0.07741231	0.071928896	0.017826006	0.088065624	0.007031108	0.20274995
147712716	0.003561789	0.5362439	0.08418455	0.06632172	0.018129019	0.08218292	0.0064103846	0.20296563
147712636	0.0035577759	0.5264798	0.09091131	0.07047529	0.017805165	0.07471491	0.0064951405	0.20956059
147712624	0.003191461	0.5484987	0.086430274	0.07371376	0.018181635	0.07634006	0.0066707446	0.18697341
147712686	0.004066197	0.5326256	0.09229567	0.06969515	0.016961465	0.073567726	0.006504742	0.20428348
147712560	0.0033081726	0.54212874	0.08385724	0.07070971	0.015767911	0.07481485	0.0057207644	0.2036926
147712670	0.00301004	0.5543255	0.078470595	0.065754086	0.015101823	0.062088277	0.0044946517	0.21675496
147712702	0.003648787	0.52384096	0.09867837	0.07441572	0.01909217	0.08921754	0.0065369555	0.18456948
147712720	0.0038781567	0.51925814	0.09957963	0.07011289	0.017571969	0.079197876	0.006430749	0.2039706
147712704	0.0036945585	0.52172345	0.11957836	0.06475192	0.017535826	0.058354493	0.0055224546	0.20883898
147712640	0.003901733	0.514806	0.0933876	0.071948744	0.018992582	0.08117031	0.0074941684	0.20829888
147712622	0.003915522	0.51725817	0.080945045	0.08235041	0.01950243	0.08538902	0.0077259056	0.20291346
147712558	0.0034317486	0.53516823	0.06455859	0.091961175	0.01769243	0.10190216	0.007871575	0.17741406
149052710	0.0037461028	0.5322054	0.06712981	0.095391504	0.018932724	0.10742808	0.008865978	0.16630036
147712570	0.0012388149	0.27789113	0.017968053	0.03630217	0.007801097	0.044924337	0.0036079336	0.6102665
149052790	0.0013171084	0.28295138	0.023655979	0.037982795	0.008896464	0.019468112	0.0034845339	0.6222436
149052774	0.0015518349	0.32597193	0.035732698	0.0425664	0.00835224	0.030103045	0.0035479888	0.55217385
149052742	0.0021198057	0.30821595	0.072471574	0.050255317	0.012226985	0.03214836	0.0052024066	0.5173596
